sequence_a,sequence_b,label_a,label_b,video_id_a,video_id_b,same_numeric_video_id,border_l1,center_l1,hist_cosine,edge_l1,coarse_l1,border_l1_pct,center_l1_pct,hist_cosine_pct,edge_l1_pct,coarse_l1_pct,composite_pct,rank_a_to_b,rank_b_to_a,reciprocal_top3
flip__0029,flip__0055,flip,flip,0029,0055,0,0.08528625220060349,0.020080214366316795,0.1501902937889099,0.04837361350655556,0.12156344205141068,0.7554900515843773,0.1494473102431835,0.5033161385408991,0.3202652910832719,0.458069270449521,0.4956595431098011,74,51,0
flip__0020,notflip__0008,flip,notflip,0020,0008,0,0.03944001346826553,0.048328254371881485,0.09899890422821045,0.053644172847270966,0.12859217822551727,0.44568901989683124,0.6720707442888725,0.35151068533529845,0.5686072218128224,0.5133382461311717,0.4956963890935888,56,60,0
flip__0016,notflip__0009,flip,notflip,0016,0009,0,0.03601779043674469,0.04608823359012604,0.1002853512763977,0.056763943284749985,0.11891794204711914,0.4204863669859985,0.6350773765659543,0.3563743551952837,0.720265291083272,0.4346352247605011,0.4958216654384672,52,53,0
flip__0053,notflip__0019,flip,notflip,0053,0019,0,0.08182016015052795,0.028775429353117943,0.16899514198303223,0.04564904049038887,0.1225438266992569,0.7233603537214444,0.2947678703021371,0.5490051584377302,0.2523212969786293,0.4669123065585851,0.4960280029476787,53,80,0
flip__0031,notflip__0048,flip,notflip,0031,0048,0,0.08816920965909958,0.04877201095223427,0.04232656955718994,0.046124037355184555,0.12448905408382416,0.7859985261606485,0.677376565954311,0.13279292557111275,0.26072218128224023,0.4820928518791452,0.4961238025055269,67,53,0
flip__0007,notflip__0052,flip,notflip,0007,0052,0,0.02123975194990635,0.02911851368844509,0.31407445669174194,0.0568513497710228,0.12367983907461166,0.27339719970523213,0.30051584377302876,0.8016212232866617,0.7236551215917465,0.4764922623434046,0.49616801768607216,49,48,0
flip__0016,notflip__0038,flip,notflip,0016,0038,0,0.03901282325387001,0.05099394917488098,0.14032268524169922,0.051177993416786194,0.13137254118919373,0.443036109064112,0.7070007369196758,0.4782608695652174,0.4396462785556374,0.5319086219602064,0.4962564480471628,53,55,0
flip__0003,notflip__0054,flip,notflip,0003,0054,0,0.013995771296322346,0.031721118837594986,0.3360738158226013,0.05886533111333847,0.12853512167930603,0.16683861459100957,0.3503316138540899,0.8275607958732498,0.7952837140751658,0.5127487103905675,0.49646278555637435,56,47,0
flip__0028,notflip__0047,flip,notflip,0028,0047,0,0.07878231257200241,0.04229113459587097,0.04130220413208008,0.053191978484392166,0.11610125750303268,0.6915254237288135,0.5718496683861459,0.12896094325718496,0.5476787030213707,0.41179071481208546,0.49647015475313194,73,55,0
flip__0027,flip__0056,flip,flip,0027,0056,0,0.0728895366191864,0.02151086926460266,0.1592276692390442,0.0508853979408741,0.1264757663011551,0.6378776713338246,0.16801768607221812,0.5277818717759765,0.42549742078113484,0.4962417096536478,0.49649226234340454,83,40,0
flip__0019,notflip__0028,flip,notflip,0019,0028,0,0.04875798895955086,0.07184165716171265,0.15486490726470947,0.047457821667194366,0.12494553625583649,0.4934414148857775,0.909653647752395,0.5173176123802505,0.29299926308032426,0.4853352984524687,0.49652910832719244,56,58,0
flip__0015,flip__0038,flip,flip,0015,0038,0,0.028882933780550957,0.07470253109931946,0.08557087182998657,0.05478416010737419,0.12699450552463531,0.36079587324981577,0.9224760501105379,0.30390567428150334,0.6284450994841563,0.4997789240972734,0.49670596904937364,28,60,0
flip__0002,flip__0051,flip,flip,0002,0051,0,0.030970655381679535,0.029220128431916237,0.12389051914215088,0.06326569616794586,0.11748626083135605,0.3818717759764186,0.30331613854089906,0.4341930729550479,0.9061164333087693,0.42210759027266026,0.49677229182019156,42,46,0
flip__0029,flip__0061,flip,flip,0029,0061,0,0.08665511012077332,0.035588860511779785,0.07421249151229858,0.04691442847251892,0.1289760321378708,0.7681650700073692,0.43242446573323506,0.2574797347089167,0.2782608695652174,0.515991156963891,0.496963890935888,75,57,0
flip__0056,notflip__0001,flip,notflip,0056,0001,0,0.05349443852901459,0.02612009085714817,0.06905978918075562,0.05917692929506302,0.12478473037481308,0.5168754605747974,0.24775239498894622,0.23507737656595432,0.8044215180545321,0.48459837877671336,0.4971333824613118,41,62,0
flip__0053,notflip__0016,flip,notflip,0053,0016,0,0.0816388800740242,0.024065516889095306,0.12837284803390503,0.04859400913119316,0.12821350991725922,0.7205600589535741,0.2103168754605748,0.44789977892409727,0.3267501842299189,0.5099484156226971,0.49722181282240235,54,74,0
flip__0008,flip__0023,flip,flip,0008,0023,0,0.056657176464796066,0.05670121684670448,0.12482196092605591,0.051101990044116974,0.11791160702705383,0.533235077376566,0.7814296241709654,0.43758290346352247,0.4359616801768607,0.42535003684598377,0.4972807663964628,52,85,0
notflip__0010,notflip__0043,notflip,notflip,0010,0043,0,0.032492171972990036,0.053567465394735336,0.053114116191864014,0.0708010345697403,0.10634402185678482,0.3939572586588062,0.7462048636698599,0.169933677229182,0.9815770081061165,0.33072955047899777,0.49729550478997786,30,48,0
notflip__0005,notflip__0023,notflip,notflip,0005,0023,0,0.06658732146024704,0.03867853432893753,0.12676632404327393,0.050018999725580215,0.12784521281719208,0.591304347826087,0.5014001473839351,0.44377302873986735,0.3845246868091378,0.5065585851142226,0.49764185703758296,60,63,0
flip__0028,flip__0061,flip,flip,0028,0061,0,0.08613821864128113,0.033954229205846786,0.07506752014160156,0.04691062495112419,0.13209357857704163,0.7625644804716286,0.39793662490788506,0.26145910095799557,0.27796610169491526,0.537509211495947,0.49775239498894625,74,58,0
flip__0003,notflip__0056,flip,notflip,0003,0056,0,0.01649700663983822,0.03376701474189758,0.2878108024597168,0.060985714197158813,0.12017844617366791,0.20471628592483418,0.39380987472365514,0.7616801768607222,0.8573323507737657,0.44524686809137803,0.4978260869565217,57,48,0
flip__0002,notflip__0049,flip,notflip,0002,0049,0,0.023281583562493324,0.06912489235401154,0.29952287673950195,0.05259538069367409,0.11410415172576904,0.29904200442151807,0.8940309506263817,0.7820191599115697,0.5173176123802505,0.393515106853353,0.49826086956521737,43,56,0
flip__0011,notflip__0034,flip,notflip,0011,0034,0,0.015589852817356586,0.12443500757217407,0.17153722047805786,0.053708773106336594,0.13692811131477356,0.19056742815033162,0.9967575534266765,0.5543109801031687,0.5721444362564481,0.5753868828297716,0.49826823876197496,55,47,0
flip__0010,flip__0023,flip,flip,0010,0023,0,0.056425392627716064,0.06393719464540482,0.20775538682937622,0.04846101254224777,0.11220043897628784,0.5314664701547531,0.8549742078113486,0.627855563743552,0.322623434045689,0.37862932940309507,0.49829771554900515,35,86,0
flip__0026,flip__0059,flip,flip,0026,0059,0,0.0795668289065361,0.05286440625786781,0.06290286779403687,0.04561483487486839,0.1314762979745865,0.6996315401621224,0.7352984524686809,0.21046425939572586,0.2518791451731761,0.5324981577008107,0.4984893146647016,80,51,0
flip__0021,notflip__0033,flip,notflip,0021,0033,0,0.011514161713421345,0.08736483007669449,0.30161499977111816,0.057964734733104706,0.11274509131908417,0.12129697862932941,0.961238025055269,0.7845246868091378,0.7646278555637436,0.3826086956521739,0.49876934414148866,53,54,0
flip__0031,notflip__0004,flip,notflip,0031,0004,0,0.06007571145892143,0.03916027024388313,0.07696115970611572,0.05489435791969299,0.12214959412813187,0.5487103905674281,0.5123065585851142,0.26912306558585114,0.6340456890198969,0.46308032424465734,0.4987914517317612,68,61,0
flip__0008,flip__0026,flip,flip,0008,0026,0,0.05303116515278816,0.06645402312278748,0.1095266342163086,0.050900597125291824,0.12106546014547348,0.5146647015475313,0.8741341193809875,0.3898305084745763,0.42638172439204125,0.4533529845246868,0.49890198968312455,53,81,0
flip__0054,notflip__0006,flip,notflip,0054,0006,0,0.048678208142519,0.04130474478006363,0.08962416648864746,0.05666135624051094,0.11724244803190231,0.4928518791451732,0.5513633014001473,0.31820191599115694,0.7162859248341931,0.42033898305084744,0.49906411201179074,50,59,0
flip__0002,notflip__0016,flip,notflip,0002,0016,0,0.05289898440241814,0.04319081827998161,0.31917405128479004,0.049346406012773514,0.1118943989276886,0.514075165806927,0.5858511422254974,0.8066322770817981,0.3563743551952837,0.37686072218128225,0.49929255711127485,44,75,0
notflip__0009,notflip__0051,notflip,notflip,0009,0051,0,0.04243047535419464,0.03222580626606941,0.07235884666442871,0.062038302421569824,0.11998651176691055,0.4627855563743552,0.3610906411201179,0.24981577008106118,0.8806190125276345,0.44333087693441414,0.49937361827560794,54,49,0
flip__0028,notflip__0046,flip,notflip,0028,0046,0,0.08312860131263733,0.04359966516494751,0.04169660806655884,0.05142119154334068,0.11908392608165741,0.7366249078850405,0.5936624907885041,0.12940309506263817,0.45364775239498895,0.43625644804716285,0.4995578481945468,75,55,0
flip__0018,notflip__0001,flip,notflip,0018,0001,0,0.039763566106557846,0.030074739828705788,0.15099507570266724,0.05077139660716057,0.15226684510707855,0.4477523949889462,0.3184966838614591,0.5056742815033162,0.4200442151805453,0.6943257184966839,0.49961680176860723,57,63,0
flip__0011,flip__0045,flip,flip,0011,0045,0,0.0265751164406538,0.10146679729223251,0.09401565790176392,0.057056546211242676,0.11643842607736588,0.3375092114959469,0.9812822402358143,0.3344141488577745,0.7327929255711128,0.41414885777450255,0.49963890935887995,56,54,0
flip__0027,flip__0059,flip,flip,0027,0059,0,0.07396645098924637,0.048826176673173904,0.0901445746421814,0.045835234224796295,0.13468721508979797,0.6465733235077377,0.6779661016949152,0.3196757553426676,0.2557111274871039,0.5556374355195284,0.4997715549005158,84,52,0
flip__0031,notflip__0049,flip,notflip,0031,0049,0,0.08557754009962082,0.04608570411801338,0.05057179927825928,0.04927041009068489,0.12140782922506332,0.7577008106116433,0.6349299926308033,0.16123802505526896,0.3531319086219602,0.45689019896831246,0.4998378776713338,69,57,0
notflip__0020,notflip__0043,notflip,notflip,0020,0043,0,0.07807160168886185,0.03593895211815834,0.09098243713378906,0.05397477000951767,0.10709617286920547,0.6854826823876198,0.4415622697126013,0.32291820191599113,0.5861459100957995,0.3380987472365512,0.4999926308032424,81,49,0
flip__0032,notflip__0035,flip,notflip,0032,0035,0,0.019933022558689117,0.06747487187385559,0.3485962748527527,0.05120459198951721,0.12447867542505264,0.25497420781134855,0.8828297715549005,0.8431834929992631,0.44141488577745025,0.4819454679439941,0.5000221075902727,57,49,0
flip__0031,notflip__0050,flip,notflip,0031,0050,0,0.0850972831249237,0.03825734183192253,0.04124939441680908,0.051994986832141876,0.11893869191408157,0.7531319086219602,0.4938835666912307,0.12851879145173176,0.48563006632277084,0.4350773765659543,0.5005011053795136,70,52,0
flip__0026,flip__0050,flip,flip,0026,0050,0,0.07617402076721191,0.03889249265193939,0.17327523231506348,0.04513983801007271,0.12239339202642441,0.6698599852616065,0.5067059690493736,0.5590272660280029,0.2436256448047163,0.4657332350773766,0.5006411201179072,82,48,0
flip__0053,notflip__0009,flip,notflip,0053,0009,0,0.0407506562769413,0.03246228024363518,0.12559354305267334,0.06129351258277893,0.10922295600175858,0.45408990420044215,0.3663964627855564,0.43994104642593956,0.8647015475313191,0.3554900515843773,0.5006705969049373,55,55,0
flip__0016,flip__0048,flip,flip,0016,0048,0,0.04242895171046257,0.0478181391954422,0.12003034353256226,0.05439276993274689,0.12008507549762726,0.46249078850405306,0.6619012527634488,0.42299189388356667,0.6069270449521003,0.44377302873986735,0.5007148120854827,54,50,0
flip__0029,notflip__0050,flip,notflip,0029,0050,0,0.07932785898447037,0.036732424050569534,0.04950171709060669,0.053321175277233124,0.12013176083564758,0.6971260132645541,0.46204863669859986,0.15681650700073693,0.5534266764922623,0.44465733235077376,0.5007148120854827,76,53,0
flip__0003,flip__0028,flip,flip,0003,0028,0,0.0655302181839943,0.02943994104862213,0.2791403532028198,0.048685215413570404,0.12275132536888123,0.5826086956521739,0.307442888725129,0.7495946941783346,0.3301400147383935,0.46912306558585115,0.5012748710390567,58,76,0
notflip__0002,notflip__0048,notflip,notflip,0002,0048,0,0.03679995611310005,0.051483482122421265,0.06136143207550049,0.060434721410274506,0.11584188789129257,0.4275607958732498,0.7146647015475314,0.20309506263817245,0.843036109064112,0.41031687546057477,0.5013854089904201,50,54,0
flip__0023,notflip__0052,flip,notflip,0023,0052,0,0.07916609197854996,0.05691714957356453,0.05963551998138428,0.050554800778627396,0.1159248873591423,0.6962417096536477,0.7839351510685335,0.19690493736182757,0.41031687546057477,0.41090641120117904,0.5015917464996316,87,49,0
flip__0016,flip__0044,flip,flip,0016,0044,0,0.028153857216238976,0.07666629552841187,0.12595528364181519,0.05402037128806114,0.1237005889415741,0.35151068533529845,0.9292557111274871,0.4411201179071481,0.5889462048636699,0.47708179808400886,0.5016064848931466,55,58,0
flip__0005,flip__0026,flip,flip,0005,0026,0,0.052673518657684326,0.05793936923146248,0.13012045621871948,0.049810007214546204,0.1271345615386963,0.5131908621960206,0.7952837140751658,0.45128960943257185,0.3756816507000737,0.5012527634487841,0.5016285924834193,54,83,0
flip__0028,notflip__0048,flip,notflip,0028,0048,0,0.08188287168741226,0.04561246559023857,0.04004937410354614,0.050410401076078415,0.125490203499794,0.724686809137804,0.6287398673544584,0.12498157700810612,0.4028002947678703,0.4890198968312454,0.5018422991893884,77,55,0
flip__0062,notflip__0011,flip,notflip,0062,0011,0,0.04752777889370918,0.029215184971690178,0.09617745876312256,0.05928333103656769,0.12074384838342667,0.48651436993367725,0.303168754605748,0.34163596168017685,0.8078113485630066,0.45128960943257185,0.5019012527634488,51,26,0
flip__0010,flip__0056,flip,flip,0010,0056,0,0.03388586267828941,0.05071762576699257,0.056926608085632324,0.05898692458868027,0.1257651299238205,0.40501105379513636,0.7037582903463523,0.18555637435519529,0.7992630803242446,0.49078850405305824,0.5022623434045689,36,42,0
flip__0009,flip__0053,flip,flip,0009,0053,0,0.025511616840958595,0.061175424605607986,0.08273428678512573,0.06210290268063545,0.11535428464412689,0.3245394252026529,0.8288872512896094,0.2932940309506264,0.8829771554900516,0.4057479734708917,0.5022770817980841,27,56,0
flip__0021,flip__0048,flip,flip,0021,0048,0,0.03878117725253105,0.042100150138139725,0.20981603860855103,0.054624564945697784,0.11193069815635681,0.4415622697126013,0.567870302137067,0.6325718496683862,0.619454679439941,0.3771554900515844,0.5023212969786294,54,51,0
flip__0055,notflip__0008,flip,notflip,0055,0008,0,0.0550515353679657,0.025776652619242668,0.17127203941345215,0.0567297488451004,0.1120188757777214,0.5229182019159911,0.24156226971260134,0.5534266764922623,0.7195283714075166,0.3775976418570376,0.5023507737656596,52,61,0
flip__0020,notflip__0030,flip,notflip,0020,0030,0,0.03121105767786503,0.04842294380068779,0.13142454624176025,0.05690835043787956,0.11802055686712265,0.3837877671333825,0.673249815770081,0.4552689756816507,0.7260132645541636,0.4260869565217391,0.502476050110538,57,52,0
flip__0049,notflip__0003,flip,notflip,0049,0003,0,0.0730540007352829,0.012010689824819565,0.21011000871658325,0.05115519464015961,0.12583774328231812,0.6394988946204864,0.053500368459837876,0.6330140014738393,0.43817243920412674,0.4910832719233604,0.502557111274871,44,78,0
flip__0003,notflip__0020,flip,notflip,0003,0020,0,0.06288176774978638,0.02533634938299656,0.32515835762023926,0.04793282225728035,0.12724348902702332,0.5687546057479734,0.23345615327929256,0.812675018422992,0.30567428150331616,0.5024318349299927,0.5026160648489314,59,82,0
flip__0015,flip__0034,flip,flip,0015,0034,0,0.016731828451156616,0.07921412587165833,0.07173055410385132,0.06383568793535233,0.1274198442697525,0.20899042004421517,0.9385408990420044,0.247310243183493,0.9152542372881356,0.5042004421518055,0.5027487103905675,29,58,0
flip__0007,notflip__0056,flip,notflip,0007,0056,0,0.014185190200805664,0.029934244230389595,0.34312987327575684,0.0616925023496151,0.12392883002758026,0.1709653647752395,0.3158437730287399,0.8369933677229182,0.8728076639646278,0.47943994104642595,0.5028445099484157,50,49,0
flip__0006,notflip__0045,flip,notflip,0006,0045,0,0.019297847524285316,0.10531003028154373,0.04278784990310669,0.06223969906568527,0.1317875236272812,0.24392041267501843,0.9859985261606485,0.13456153279292557,0.8862196020633751,0.5351510685335299,0.5029918938835667,24,61,0
flip__0032,notflip__0057,flip,notflip,0032,0057,0,0.07913795858621597,0.05488118156790733,0.04751014709472656,0.0469486266374588,0.13526299595832825,0.6957995578481946,0.7615327929255711,0.15062638172439205,0.2791451731761238,0.5594694178334562,0.5031834929992631,58,58,0
